lread lwrite scall sread swrite fork exec rchar wchar pgout ppgout pgfree pgscan atch pgin ppgin pflt vflt runqsz freemem freeswap Y outlier number
-0.31039 -0.43848 -1.01273 -0.91713 -0.82295 0.20790 -0.03684 -0.54703 -0.45884 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.30834 -0.23288 0.86010 0.11039 -0.14817 2.86933 1.28876 0.38211 1.00000 6792
-0.36663 -0.43848 -0.68338 -0.70102 -0.45528 -0.67944 -0.49730 -0.80730 -0.05253 -0.16683 -0.26142 -0.31271 -0.30261 -0.19753 -0.52457 -0.51116 -0.82328 -0.87710 -0.13068 -0.60293 0.92652 0.59949 1.00000 6717
-0.29165 -0.40503 -0.25976 -0.62563 -0.42412 -0.43744 -0.34381 -0.39717 -0.48595 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.14977 -0.27776 -0.36180 -0.48022 -0.12113 1.91162 0.19669 0.54515 1.00000 1382
-0.16044 -0.37157 0.70258 -0.14314 -0.04398 -0.27610 -0.34381 -0.08603 -0.51159 -0.35527 -0.36659 -0.35597 -0.30261 0.32805 -0.39483 0.37753 -0.24642 -0.00794 2.39687 -0.67425 -3.14724 -4.56333 1.00000 7820
-0.34788 -0.43848 0.11673 0.76153 0.11804 -0.43744 -0.15195 0.27263 -0.38473 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 0.00735 -0.11708 -0.00187 -0.07988 -0.13704 0.34994 -0.67619 -0.10700 1.00000 1220
-0.34788 -0.43848 -0.82663 -0.18837 -0.39919 -0.35677 -0.42056 1.13669 -0.46377 0.05930 0.02779 0.24969 0.18659 -0.19753 0.68632 0.57502 -0.29362 -0.55247 -0.12750 -0.65290 0.89103 0.54515 1.00000 2081
-0.34788 -0.43848 -0.72011 -0.57537 -0.62977 -0.67944 -0.49730 -0.37640 -0.57177 -0.09145 -0.03794 -0.02842 0.03195 -0.12745 0.35476 0.06335 -0.81979 -0.67918 -0.14022 -0.65652 -0.74561 0.59949 1.00000 5548
0.13946 0.76594 -1.27781 -1.00257 -0.77310 -0.59877 -0.19032 -0.82095 -0.51086 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.58223 -0.54707 -0.78657 -0.84254 -0.14817 2.52202 1.30408 0.76253 1.00000 1156
9.34274 -0.17083 -0.41831 -0.52008 -0.29949 0.20790 -0.38218 -0.51641 -0.41779 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 7.44710 4.47090 0.09095 -0.06448 -0.14499 0.50788 1.22526 -0.21569 1.00000 5472
-0.34788 -0.40503 -0.65155 0.34438 -0.18731 -0.67944 -0.49730 0.66669 1.79999 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.58223 -0.54707 -0.82503 -0.82893 -0.13386 0.06871 1.02338 0.59949 1.00000 3123
0.25192 1.10050 0.93337 2.22910 3.02202 0.04656 -0.38218 0.91463 2.16221 -0.05377 -0.16940 -0.28799 -0.30261 -0.19753 -0.56782 -0.53809 0.05599 -0.17758 -0.11875 -0.60293 -0.47036 0.00169 1.00000 3699
0.57057 1.63580 0.69585 1.29428 1.10265 1.41789 0.03991 -0.07712 -0.12653 0.43618 0.60622 1.22616 1.31118 0.08278 1.94045 1.05078 1.32684 2.05920 -0.14579 -0.64161 -0.85761 -0.43307 1.00000 7688
-0.01049 0.49829 -1.29250 -0.99252 -0.82918 -0.67944 -0.49730 -0.80137 -0.36373 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.59665 -0.55604 -0.82328 -0.88233 -0.14817 2.30324 1.27331 0.76253 1.00000 7957
-0.32914 -0.40503 -0.83337 -0.60552 -0.46774 -0.59877 -0.45893 0.93506 -0.07320 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.59665 -0.55604 -0.68921 -0.72573 -0.14022 -0.45386 -0.60453 0.43646 1.00000 3763
-0.34788 -0.43848 -0.41158 -0.29894 -0.52383 -0.67944 -0.49730 0.06440 0.74249 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 0.21061 -0.05335 -0.78483 -0.72002 -0.11795 0.30643 0.65478 0.54515 1.00000 7041
0.53308 -0.40503 0.45282 0.32930 -0.13123 4.00729 6.11611 -0.17399 -0.38713 0.40038 1.39827 1.69987 1.47213 -0.19753 -0.01859 -0.13324 2.67486 3.26461 -0.13386 -0.65410 -0.55503 -1.19391 1.00000 588
-0.34788 -0.40503 -0.94968 -0.69599 -0.64223 -0.67944 -0.49730 -0.80870 -0.60351 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.58223 -0.53809 -0.77574 -0.87793 -0.14499 -0.20043 0.99772 0.70818 1.00000 7013
0.08323 -0.07047 1.53759 -0.33915 -0.41166 0.28856 1.03758 0.73108 -0.02378 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.48132 -0.46627 1.32509 0.28737 -0.12909 -0.31647 0.50665 -0.43307 1.00000 5091
0.06448 -0.00355 0.28141 -0.32407 -0.19978 -0.19544 -0.26707 -0.12236 -0.29154 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.26509 -0.29572 -0.24642 0.17323 -0.13386 2.51799 0.13487 0.27342 1.00000 4386
-0.31039 -0.37157 -0.36505 -0.39946 -0.17485 -0.51810 -0.34381 -0.53748 0.05434 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.39483 -0.36753 -0.50688 -0.50011 -0.13068 -0.51188 -0.62801 0.38211 1.00000 6571
0.32690 1.20087 1.44515 2.32459 1.91278 0.28856 -0.38218 0.27214 0.88251 -0.39296 -0.12996 -0.16438 -0.17328 -0.16249 -0.35159 -0.40344 0.18360 0.14390 -0.14499 -0.59488 -0.60260 -0.16134 1.00000 6562
-0.34788 -0.40503 -1.29556 -0.87190 -0.81672 -0.67944 -0.49730 0.19686 0.91274 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.59665 -0.55604 -0.82328 -0.88233 -0.13545 0.76373 1.16523 0.70818 1.00000 6186
-0.31039 -0.43848 1.25966 -0.19340 0.19905 -0.59877 -0.45893 -0.33520 0.57632 0.02161 0.64565 0.73174 4.38974 -0.16249 -0.43808 -0.45730 -0.61876 -0.55980 -0.12909 -0.64645 0.69161 0.16473 1.00000 259
-0.23542 -0.37157 0.00838 -0.26376 0.13674 -0.35677 -0.22870 -0.75588 0.05812 -0.43065 -0.39289 -0.36833 -0.30261 -0.16249 1.03228 0.46730 -0.32858 -0.19538 -0.13624 -0.03967 -0.60492 0.38211 1.00000 258
-0.34788 -0.43848 -1.19455 -0.93724 -0.80426 -0.43744 -0.38218 -0.74601 -0.65877 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.56782 -0.53809 -0.51737 -0.58389 -0.14817 2.23435 1.27086 0.70818 1.00000 5467
-0.27291 -0.30466 -1.09415 -0.72615 -0.49267 -0.67944 -0.49730 -0.43710 -0.55148 -0.12914 -0.28772 -0.31889 -0.30261 -0.02234 -0.55340 -0.52911 -0.82328 -0.84149 1.01300 -0.67143 -3.14726 -4.56333 1.00000 7596
-0.36663 -0.43848 -1.30046 -0.97744 -0.74817 -0.67944 -0.49730 -0.77815 -0.42934 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.59665 -0.55604 -0.82328 -0.88233 -0.14817 0.37654 1.05093 0.70818 1.00000 6659
-0.27291 -0.43848 -0.04488 0.43484 -0.17485 -0.27610 -0.26707 0.50420 0.10556 -0.39296 -0.37974 -0.36215 -0.30261 0.08278 -0.40925 -0.43934 0.47028 -0.04982 -0.13863 -0.59044 0.49155 0.21907 1.00000 2274
0.02700 -0.10392 0.55566 -0.06272 -0.23094 -0.27610 -0.30544 0.32333 0.05290 1.30678 0.68706 0.36248 -0.00122 0.29476 0.81894 0.73929 -0.37115 0.36439 -0.12750 -0.54290 -0.75326 -0.10700 1.00000 4754
-0.32914 -0.40503 -0.97539 -0.62563 -0.45528 -0.67944 -0.49730 -0.67192 -0.46006 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.58223 -0.54707 -0.82503 -0.87814 -0.14499 -0.01831 1.04319 0.27342 1.00000 7381
-0.34788 -0.43848 -0.66379 -0.72112 -0.23094 -0.59877 -0.45893 -0.77093 -0.42715 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.38042 -0.40344 -0.69043 -0.58598 -0.14817 -0.55459 -0.63640 0.59949 1.00000 6823
0.42062 1.33469 0.18468 0.12324 -0.01283 -0.19544 -0.42056 -0.37022 -0.37869 -0.43065 -0.39289 -0.36833 -0.30261 -0.09242 -0.51016 -0.50218 -0.22195 -0.14721 -0.14817 -0.46272 -0.59591 0.27342 1.00000 2647
-0.14170 -0.40503 0.72707 0.60573 1.40178 0.53460 -0.19032 -0.32579 2.86170 -0.43065 -0.39289 -0.36833 -0.30261 -0.12745 0.86218 0.37035 0.52745 0.78305 -0.13386 -0.43371 -0.73167 -0.54176 1.00000 2118
-0.23542 -0.40503 1.34537 0.46500 0.65397 -0.27610 -0.19032 -0.13602 0.49342 3.22510 2.40723 1.41774 0.46211 -0.16249 0.09529 0.24288 0.19584 -0.25821 -0.14499 -0.65008 -0.77740 -0.21569 1.00000 7042
0.10197 -0.30466 0.00103 -0.23361 0.64774 -0.51810 -0.42056 0.58306 0.60251 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.55340 -0.52911 -0.33732 -0.26450 -0.12113 -0.45587 0.45649 -0.37873 1.00000 3898
0.62680 0.23064 -0.40852 0.06795 0.46702 0.92986 0.84380 3.65706 2.58002 2.99143 3.79217 4.08480 4.57122 0.36133 4.10779 5.15986 1.69209 1.46896 1.73675 -0.68110 -3.14720 -4.56333 1.00000 1020
-0.12295 -0.37157 1.04356 0.12324 0.14297 2.05919 3.40897 -0.60844 -0.06120 0.62274 0.49908 0.30407 0.16030 0.08278 -0.43808 -0.45730 1.61186 1.59121 -0.13465 -0.62751 -0.56656 -0.65045 1.00000 3605
-0.23542 -0.30466 1.61656 0.17852 -0.02529 -0.51810 -0.42056 -0.63979 0.09747 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.58223 -0.54707 -0.55933 -0.62787 -0.13386 0.30280 0.74676 0.38211 1.00000 7308
0.36439 -0.07047 1.22354 1.18873 0.87831 1.97853 0.91863 -0.03853 -0.06234 -0.43065 -0.39289 -0.36833 -0.30261 -0.12745 2.29507 1.40581 2.24169 2.82652 -0.14817 -0.37086 -0.52693 -0.81349 1.00000 3251
-0.16044 -0.13738 -0.31975 -0.52511 -0.53006 -0.19947 0.18956 1.48319 -0.53516 3.36078 6.45491 6.96908 7.06767 -0.12745 4.83072 6.10510 -0.48259 0.69226 -0.14817 -0.58037 -0.54023 -0.27004 1.00000 6113
0.15820 -0.43848 1.18804 2.22408 2.92855 0.93390 -0.30544 1.41557 1.57281 1.26532 1.28981 1.71439 2.20241 -0.05738 0.22503 0.67376 0.85136 1.24030 -0.12113 -0.65370 -0.60464 -0.48742 1.00000 737
-0.23542 -0.37157 -0.45627 -0.63568 -0.58615 -0.43744 -0.07521 -0.30300 1.70997 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.16419 -0.04437 -0.61002 -0.65091 -0.14658 1.94909 1.24011 0.16473 1.00000 1380
0.66429 1.83653 1.60248 2.01299 1.23352 1.09523 -0.26707 -0.27689 -0.44863 0.32312 -0.12996 -0.24473 -0.30261 -0.02234 -0.45249 -0.45730 1.01743 1.36596 -0.14817 -0.61502 -0.60079 -0.32438 1.00000 823
-0.34788 -0.40503 0.93582 0.28909 -0.02529 -0.67944 -0.49730 0.68881 -0.13652 1.45376 0.76397 0.17553 -0.30261 0.43316 -0.20743 -0.30469 -0.84251 -0.69384 -0.13704 -0.62711 0.28060 0.38211 1.00000 4600
-0.21667 -0.37157 -0.00019 1.00780 0.36108 -0.11477 -0.15195 4.04724 0.22069 -0.09145 -0.24828 -0.30035 -0.30261 -0.02234 -0.39483 -0.34958 -0.10483 0.03814 -0.13624 -0.55459 -0.60538 0.05604 1.00000 7934
-0.23542 -0.43848 0.61871 0.50018 0.64774 0.28453 -0.22870 -0.07975 0.23211 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 0.52559 0.15177 0.37667 0.40816 -0.12113 -0.11824 -0.68002 0.00169 1.00000 3897
-0.36663 -0.43848 -0.10671 -0.40951 -0.54875 -0.67944 -0.49730 -0.44349 -0.47822 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.58223 -0.53809 -0.82477 -0.88218 -0.14340 -0.51389 0.98193 0.49080 1.00000 5341
-0.19793 -0.43848 -0.52544 0.03277 0.26760 0.85323 0.03991 -0.39327 -0.63124 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.59665 -0.55604 0.95450 0.58791 -0.14022 1.82096 0.93824 0.27342 1.00000 4519
0.66429 1.97036 -0.18017 -0.28889 -0.18731 -0.43744 -0.07521 -0.71074 -0.48735 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.38042 -0.41241 -0.44570 -0.67185 -0.13863 -0.21413 -0.83610 0.27342 1.00000 3325
-0.34788 -0.43848 -1.13150 -0.57034 -0.43658 -0.67944 -0.49730 -0.29376 -0.32511 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.59665 -0.55604 -0.77434 -0.88129 -0.13227 1.81814 0.93514 0.70818 1.00000 7699
-0.34788 -0.43848 -0.71460 -0.63065 -0.66716 -0.67944 -0.49730 -0.71535 -0.64318 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.45249 -0.46627 -0.82328 -0.88233 -0.14181 -0.51228 0.98165 0.43646 1.00000 1976
-0.17919 -0.13738 0.64626 -0.19340 0.26137 -0.67944 -0.49730 0.94174 0.66849 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.10653 -0.01744 -0.79007 -0.78390 -0.12113 0.75366 0.03227 0.43646 1.00000 3132
0.10197 -0.20429 0.86114 -0.29894 -0.37427 1.17589 1.38293 0.38971 -0.09907 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.49574 -0.47525 1.70267 0.86018 -0.12909 -0.13395 0.50653 -0.32438 1.00000 5482
-0.34788 -0.40503 -1.19210 -0.80656 -0.71701 -0.67944 -0.49730 0.34921 -0.43932 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.59665 -0.55604 -0.77993 -0.87731 -0.14658 1.99663 1.25688 0.65384 1.00000 4255
-0.31039 -0.40503 -0.05101 -0.26376 -0.26833 -0.59877 -0.45893 -0.60139 -0.35241 -0.24221 -0.30086 -0.33125 -0.30261 -0.16249 0.45351 0.12484 -0.67356 -0.33801 -0.13545 -0.60132 -0.57863 0.27342 1.00000 8091
-0.16044 -0.27120 -0.48014 0.16847 -0.16862 -0.43744 -0.34381 -0.23533 -0.52814 0.55113 0.31832 0.41810 0.46085 -0.05738 -0.35087 0.73032 -0.32203 0.08003 -0.13863 -0.64323 -0.83014 0.49080 1.00000 3459
-0.32914 -0.40503 -1.20985 -0.82164 -0.71701 -0.59877 -0.45893 -0.80136 -0.59769 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.27951 -0.34060 -0.71665 -0.73259 -0.14022 -0.30841 0.93704 0.76253 1.00000 4606
-0.36663 -0.43848 -0.13916 -0.64573 -0.50513 -0.67944 -0.49730 -0.68588 -0.42877 -0.01608 -0.17006 -0.26976 -0.30261 -0.19753 -0.53899 -0.52014 -0.82180 -0.45613 -0.14817 -0.64685 -0.74603 0.59949 1.00000 3798
-0.32914 -0.37157 -0.39076 -0.65076 -0.36803 -0.67944 -0.49730 -0.29186 0.09328 2.50337 0.97168 0.27317 -0.30261 2.67037 0.09385 0.10689 -0.81131 -0.74562 -0.14579 -0.63275 -0.47387 0.32776 1.00000 937
-0.08547 0.29755 -1.31392 -0.97744 -0.85411 -0.67944 -0.49730 -0.79353 -0.60308 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.59665 -0.55604 -0.82328 -0.88233 -0.14499 2.71663 1.27553 0.76253 1.00000 1986
-0.34788 -0.43848 -1.08252 -0.58039 -0.63600 -0.67944 -0.49730 -0.24108 0.00791 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.42366 -0.37651 -0.81979 -0.83626 -0.13068 -0.27416 0.99950 0.54515 1.00000 4977
-0.08547 0.23064 -1.15904 -0.86687 -0.79179 0.12723 -0.11358 -0.48462 -0.52207 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.35159 -0.29572 0.72026 -0.02364 -0.14658 2.03410 1.24962 0.21907 1.00000 2909
-0.27291 -0.30466 -0.30628 -0.64071 -0.55499 -0.67944 -0.49730 -0.79666 -0.47793 0.54736 0.01399 -0.20177 -0.30261 0.04774 -0.59665 -0.55604 -0.79217 -0.80830 -0.14420 -0.59488 -0.74138 0.59949 1.00000 876
0.19569 0.33101 2.73684 0.53034 0.27383 1.66393 1.07979 0.11507 -0.21142 1.45753 0.79289 0.67828 0.50597 1.17248 -0.06256 -0.10631 1.35419 2.68541 -0.13784 -0.63315 -0.74678 -0.97653 1.00000 125
0.72052 0.66557 0.91991 -0.17329 -0.05022 0.85323 0.30851 0.16873 0.18059 -0.43065 -0.39289 -0.36833 -0.30261 -0.16249 -0.49574 -0.46627 0.68530 0.75965 -0.12750 -0.22622 0.51015 -0.05265 1.00000 7007
1.18912 3.17478 0.39405 0.19863 0.43586 -0.67944 -0.49730 -0.27669 -0.14410 0.96381 0.34329 0.01484 -0.26887 0.25797 -0.42366 -0.21493 -0.68694 -0.53362 3.63758 -0.67586 -3.14723 -4.56333 1.00000 7893
-0.19793 -0.40503 -0.23343 -0.21853 -0.37427 2.14389 3.30152 0.21990 -0.45271 0.02161 0.92172 0.44127 0.41432 -0.02234 0.34035 0.05437 1.30761 1.55655 -0.14420 -0.62227 -0.53037 -0.37873 1.00000 4187
0.10197 0.09682 -0.18874 0.06795 0.04949 -0.11477 0.42363 -0.41544 0.21798 0.54924 1.60532 1.70821 1.45175 -0.05738 -0.19302 -0.08925 0.17661 0.39942 -0.14420 -0.65048 -0.62254 0.16473 1.00000 4933
0.27067 1.26778 -0.04366 1.10329 -0.48021 -0.51810 -0.42056 -0.77121 -0.52885 -0.43065 -0.39289 -0.36833 -0.30261 -0.16249 -0.43808 -0.42992 -0.51650 -0.39948 -0.14817 -0.24032 -0.73434 0.43646 1.00000 7501
0.43936 1.56888 0.47608 0.25391 0.03080 -0.19544 0.19340 -0.73464 -0.23879 0.17236 -0.07738 -0.22001 -0.30261 -0.16249 -0.52457 -0.49320 0.00530 -0.24879 -0.13545 -0.60011 0.49680 0.32776 1.00000 7075
-0.34788 -0.43848 0.17366 -0.62060 -0.48021 -0.67944 -0.49730 -0.58118 0.06793 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.58223 -0.54707 -0.81804 -0.87291 -0.13545 -0.39785 0.74640 0.59949 1.00000 5032
0.30816 1.13395 -0.94233 -0.52511 -0.41166 0.04656 -0.42056 -0.13542 -0.49341 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.59665 -0.55604 -0.11182 -0.25926 -0.14499 2.19647 1.29808 0.49080 1.00000 449
-0.29165 -0.30466 -1.11252 -0.77138 -0.74194 -0.51810 -0.42056 0.29552 -0.52944 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.59665 -0.55604 -0.45269 -0.63834 -0.14499 2.36690 1.28408 0.59949 1.00000 6361
-0.29165 -0.40503 1.15927 -0.09288 0.03080 0.44586 1.49420 -0.60636 -0.43215 -0.43065 -0.39289 -0.36833 -0.30261 -0.16249 -0.36672 -0.36798 0.54423 0.27857 -0.14658 -0.48448 -0.55533 0.00169 1.00000 3791
-0.01049 0.06336 -0.84010 -0.57537 -0.44905 -0.11477 -0.26707 -0.53133 -0.05510 2.16983 0.86914 0.22497 -0.30261 1.20401 1.45033 1.30213 -0.34257 -0.15035 -0.14817 -0.60374 -0.79834 0.27342 1.00000 192
-0.14170 -0.40503 0.12591 0.36951 0.58542 0.37326 0.19531 -0.42940 0.01689 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 0.94867 0.49647 0.38909 0.50921 -0.14420 -0.18028 -0.53408 0.05604 1.00000 6919
-0.25416 -0.43848 -0.16365 -0.54019 -0.38050 -0.11477 0.03991 -0.10383 -0.29688 -0.16683 0.77712 1.93688 2.20523 -0.02234 -0.22185 0.65581 -0.27264 0.04128 -0.14817 -0.65773 -0.59153 0.21907 1.00000 7719
-0.34788 -0.40503 -1.09844 -0.82164 -0.66093 -0.59877 -0.45893 -0.43714 -0.51155 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.07770 -0.23288 -0.62226 -0.61111 -0.14817 -0.52316 -0.81979 0.70818 1.00000 7126
-0.34788 -0.43848 -0.61666 -0.84174 -0.55499 -0.67944 -0.49730 -0.79836 -0.38606 -0.39296 -0.37974 -0.36215 -0.30261 -0.16249 -0.58223 -0.54707 -0.82127 -0.87584 -0.14022 -0.64403 -0.63918 0.59949 1.00000 1081
-0.23542 -0.43848 -0.70971 -0.39444 -0.33064 -0.19544 -0.22870 -0.65953 -0.54556 -0.05377 -0.06489 -0.07230 -0.08936 -0.16249 -0.32348 -0.38593 -0.29493 -0.24292 -0.14261 -0.64403 -0.57029 0.49080 1.00000 1949
-0.32914 -0.37157 -0.08651 -0.45977 -0.24340 -0.76010 -0.49730 -0.66249 -0.44306 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 0.01961 -0.16331 -0.85020 -0.82976 -0.14817 -0.34789 -0.51080 0.49080 1.00000 3054
-0.34788 -0.43848 0.56852 0.74143 1.28960 -0.67944 -0.49730 1.29602 3.12323 4.20499 5.66746 7.33217 6.96224 -0.16249 3.82886 4.94666 -0.82154 -0.77761 -0.14261 -0.66982 -0.62603 -0.32438 1.00000 1691
-0.36663 -0.43848 -0.90928 -0.84174 -0.81049 -0.67944 -0.49730 -0.80941 -0.58106 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.59665 -0.55604 -0.82328 -0.88129 -0.14817 -0.01670 1.07115 0.76253 1.00000 274
0.75801 2.17109 -1.26679 -0.87692 -0.77933 -0.67944 -0.49730 -0.78896 -0.62108 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.59665 -0.55604 -0.78832 -0.84359 -0.14817 2.71784 1.20669 0.70818 1.00000 6455
-0.27291 -0.37157 -0.95090 -0.85682 -0.67962 -0.19544 -0.30544 -0.69065 -0.51013 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.32276 -0.36753 -0.26216 -0.37340 -0.12750 -0.49737 -0.65844 0.49080 1.00000 5664
0.66429 1.60234 0.66646 1.79687 0.01210 0.12723 0.11665 0.21881 -0.41686 -0.43065 -0.39289 -0.36833 -0.30261 -0.16249 -0.02003 0.14414 0.38463 0.48633 -0.13545 -0.21775 0.49331 -0.21569 1.00000 2785
-0.34788 -0.43848 -0.54319 -0.33915 -0.57368 -0.67944 -0.49730 0.40743 -0.63881 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.59665 -0.55604 -0.82328 -0.88129 -0.13545 1.79840 0.95500 0.59949 1.00000 4901
-0.27291 -0.43848 0.36038 -0.18837 0.19282 -0.35677 -0.42056 -0.55962 0.33800 -0.01608 -0.17006 -0.26976 -0.30261 0.11782 -0.36672 -0.35900 -0.34029 -0.22826 -0.13863 -0.59044 -0.71653 0.16473 1.00000 5643
-0.21667 -0.43848 1.42679 2.95284 2.97840 1.49856 -0.22870 0.22853 -0.23655 0.02161 -0.03794 0.10136 0.11349 -0.19753 -0.32276 -0.38548 1.43172 1.27381 -0.12591 -0.65088 0.87317 -0.59611 1.00000 5061
0.94545 2.17109 0.32426 -0.26376 -0.22470 0.36923 0.57711 0.40210 -0.62418 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 0.00880 -0.02642 0.75522 1.03820 -0.11318 -0.31929 0.00913 -0.05265 1.00000 6162
-0.31039 -0.43848 0.25569 0.01769 0.17413 0.12723 -0.34381 0.27655 0.09949 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.51016 -0.50218 -0.03141 0.14181 -0.13068 -0.36683 0.49615 0.21907 1.00000 4348
-0.31039 -0.40503 -0.76358 1.23397 -0.14369 -0.59877 -0.45893 3.37553 3.80996 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.56782 -0.53809 -0.66945 -0.73573 4.21817 -0.67304 -3.14725 -4.56333 1.00000 3440
-0.34788 -0.40503 -0.62461 -0.80656 -0.59861 -0.67944 -0.49730 -0.80246 -0.45531 -0.35527 -0.36659 -0.35597 -0.30261 0.08278 -0.58223 -0.53809 -0.82503 -0.88129 -0.14817 -0.64282 1.00193 0.54515 1.00000 1112
0.94545 2.07073 -0.33199 0.39966 0.01210 -0.03410 0.03991 0.69527 -0.30196 0.05930 0.50105 5.09494 4.22668 -0.12745 0.34035 0.46730 0.49825 1.16281 0.87780 -0.67747 -3.14722 -4.56333 1.00000 2151
-0.25416 -0.43848 -0.36811 0.61075 0.24267 1.49856 2.18874 2.10081 0.11409 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 0.08087 0.24288 2.86164 1.05181 -0.11954 0.11545 0.93868 -0.43307 1.00000 8117
0.51434 1.03359 -0.50340 -0.67086 -0.49267 -0.51810 -0.42056 -0.71313 -0.48345 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.56782 -0.53809 -0.61352 -0.72316 -0.13227 3.63647 0.12886 0.59949 1.00000 7058
-0.25416 -0.27120 -0.32587 -0.50501 -0.46151 -0.59877 -0.42056 -0.74449 -0.53081 -0.35527 -0.36659 -0.35597 -0.30261 -0.19753 0.41026 0.09791 -0.63170 -0.38293 -0.13545 -0.53243 -0.86048 0.49080 1.00000 7217
0.23318 -0.27120 2.10263 0.66101 0.26137 1.82526 3.07897 -0.06588 -0.16221 1.04296 1.35883 1.34698 1.72011 0.46995 1.41141 1.42287 1.24380 1.61514 -0.13386 -0.63879 -0.53056 -0.97653 1.00000 1001
-0.29165 -0.43848 -0.48871 -0.17832 -0.01906 -0.03410 -0.11358 -0.07276 -0.20756 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 0.29710 0.00051 -0.07162 0.02453 -0.14658 -0.57513 -0.74794 0.43646 1.00000 4632
0.25192 0.26410 0.98602 0.30417 0.01210 0.52653 1.68606 1.24889 -0.39392 1.44999 1.37855 2.26535 1.98691 0.29126 0.00735 -0.14401 1.02914 1.24318 -0.14181 -0.65572 -0.74276 -0.32438 1.00000 7881
-0.01049 0.39792 -1.29127 -0.98247 -0.82295 -0.67944 -0.49730 -0.79158 -0.64870 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.59665 -0.55604 -0.82328 -0.88129 -0.14658 2.33064 1.28463 0.70818 1.00000 160
-0.31039 -0.37157 0.68361 -0.32407 0.06195 -0.43744 -0.30544 -0.69260 -0.50603 0.58882 -0.01099 -0.18880 -0.30261 -0.09242 -0.56782 -0.53809 -0.34484 -0.48131 -0.14420 -0.62187 -0.71644 0.32776 1.00000 5752
-0.29165 -0.40503 -1.16027 -0.97242 -0.80426 0.04656 -0.11358 -0.62002 -0.41669 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.17860 -0.03539 -0.07686 -0.23517 -0.14658 2.42613 1.30541 0.54515 1.00000 4947
-0.02923 -0.00355 1.20212 0.92739 0.25514 -0.51810 -0.42056 3.44072 0.28753 -0.43065 -0.39289 -0.36833 -0.30261 -0.12745 -0.32276 -0.26879 -0.47018 -0.63939 -0.11477 -0.57070 0.46406 0.11038 1.00000 3644
